indice_original,is_anomaly,prediction,anomaly_score,decision_function,SalePrice
515,False,1,0.45429468537994105,0.045705314620058946,402861
516,False,1,0.3924291441846181,0.1075708558153819,158000
517,False,1,0.43184994553445616,0.06815005446554384,265000
518,False,1,0.3840185263016279,0.11598147369837208,211000
519,False,1,0.47124050439452386,0.028759495605476137,234000
520,True,-1,0.5259669455302185,-0.0259669455302185,106250
521,False,1,0.40627611931306756,0.09372388068693244,150000
522,False,1,0.4199846776277731,0.08001532237222692,159000
523,True,-1,0.6153376000880448,-0.11533760008804483,184750
524,False,1,0.4228861211140028,0.07711387888599719,315750
525,False,1,0.3905093683450464,0.1094906316549536,176000
526,False,1,0.4110857614488064,0.08891423855119363,132000
527,False,1,0.46358184608575476,0.036418153914245244,446261
528,False,1,0.45094875789236477,0.04905124210763523,86000
529,True,-1,0.558375314392498,-0.05837531439249799,200624
530,False,1,0.3797845985458142,0.1202154014541858,175000
531,False,1,0.41695714826262525,0.08304285173737475,128000
532,False,1,0.4093291309435374,0.0906708690564626,107500
533,True,-1,0.506684774271774,-0.006684774271774052,39300
534,False,1,0.3862507511711013,0.1137492488288987,178000
535,False,1,0.47841215707240214,0.021587842927597856,107500
536,False,1,0.38216528097046065,0.11783471902953935,188000
537,False,1,0.3816790811162165,0.11832091888378349,111250
538,False,1,0.40184828605298,0.09815171394701999,158000
539,False,1,0.4491780154078209,0.050821984592179126,272000
540,False,1,0.4335418103655472,0.06645818963445282,315000
541,False,1,0.40028297361948206,0.09971702638051794,248000
542,False,1,0.4126450911663827,0.0873549088336173,213250
543,False,1,0.42086002278559714,0.07913997721440286,133000
544,False,1,0.39492444090237455,0.10507555909762545,179665
545,False,1,0.4429112859961316,0.05708871400386839,229000
546,False,1,0.41062680161031223,0.08937319838968777,210000
547,False,1,0.3905644570735279,0.10943554292647212,129500
548,False,1,0.4147217408431307,0.08527825915686932,125000
549,False,1,0.4040836315586143,0.09591636844138568,263000
550,False,1,0.4153814507309298,0.0846185492690702,140000
551,False,1,0.3684204974735039,0.13157950252649608,112500
552,False,1,0.4020939041555657,0.09790609584443433,255500
553,False,1,0.4053969422822113,0.09460305771778871,108000
554,False,1,0.41326921577601095,0.08673078422398905,284000
555,False,1,0.4237731839731829,0.07622681602681708,113000
556,False,1,0.40520442982030735,0.09479557017969265,141000
557,False,1,0.4318573472978068,0.06814265270219322,108000
558,False,1,0.42892341314042537,0.07107658685957463,175000
559,False,1,0.39818340053199275,0.10181659946800725,234000
560,False,1,0.4155368721105233,0.08446312788947669,121500
561,False,1,0.39275470138322444,0.10724529861677556,170000
562,False,1,0.4104549749231786,0.08954502507682138,108000
563,False,1,0.4282860039410056,0.07171399605899442,185000
564,False,1,0.3975533360650353,0.10244666393496471,268000
565,False,1,0.4545974320314266,0.04540256796857339,128000
566,False,1,0.43400841139096236,0.06599158860903764,325000
567,False,1,0.3998319110943508,0.10016808890564921,214000
568,False,1,0.44988279807598913,0.05011720192401087,316600
569,False,1,0.4138984198225915,0.08610158017740849,135960
570,False,1,0.4762570373464299,0.02374296265357012,142600
571,False,1,0.39950596337405025,0.10049403662594975,120000
572,False,1,0.3925448362764715,0.10745516372352848,224500
573,False,1,0.3915895354973845,0.10841046450261549,170000
574,False,1,0.4479605310838897,0.052039468916110276,139000
575,False,1,0.4051458071333211,0.0948541928666789,118500
576,False,1,0.45527559648991744,0.044724403510082555,145000
577,False,1,0.44983520619719514,0.05016479380280486,164500
578,False,1,0.41386194567236256,0.08613805432763744,146000
579,False,1,0.41418618478248925,0.08581381521751075,131500
580,False,1,0.4387179683509818,0.06128203164901819,181900
581,False,1,0.44979923321133064,0.05020076678866936,253293
582,False,1,0.4193024955855903,0.0806975044144097,118500
583,True,-1,0.5216172670658796,-0.02161726706587963,325000
584,False,1,0.42074740900086793,0.07925259099913207,133000
585,False,1,0.45203918666178866,0.04796081333821134,369900
586,False,1,0.42765919004359887,0.07234080995640113,130000
587,False,1,0.38237310574189565,0.11762689425810435,137000
588,False,1,0.4687751839506142,0.031224816049385817,143000
589,False,1,0.4230193913587491,0.07698060864125089,79500
590,False,1,0.37528873250436245,0.12471126749563755,185900
591,False,1,0.4845663856048128,0.0154336143951872,451950
592,False,1,0.40737956540756287,0.09262043459243713,138000
593,False,1,0.4060992562285016,0.09390074377149837,140000
594,False,1,0.379005096882113,0.12099490311788702,110000
595,False,1,0.42732239395624005,0.07267760604375995,319000
596,False,1,0.42928045908879564,0.07071954091120436,114504
597,False,1,0.495377556213937,0.004622443786063024,194201
598,False,1,0.4122539465170798,0.0877460534829202,217500
599,False,1,0.43035591058698075,0.06964408941301925,151000
600,False,1,0.3900290415615546,0.1099709584384454,275000
601,False,1,0.4212433563160518,0.07875664368394819,141000
602,False,1,0.40431029464160423,0.09568970535839577,220000
603,False,1,0.43209171974101707,0.06790828025898293,151000
604,False,1,0.3762289256992149,0.1237710743007851,221000
605,False,1,0.4352263513519679,0.06477364864803209,205000
606,False,1,0.38661682791119134,0.11338317208880866,152000
607,False,1,0.43716534086759185,0.06283465913240815,225000
608,False,1,0.4585917175715332,0.04140828242846678,359100
609,False,1,0.39371008691014103,0.10628991308985897,118500
610,False,1,0.43029036923344993,0.06970963076655007,313000
611,False,1,0.42485244303529773,0.07514755696470227,148000
612,False,1,0.3958739234438508,0.1041260765561492,261500
613,False,1,0.41412993881913746,0.08587006118086254,147000
614,False,1,0.49876566881826934,0.0012343311817306635,75500
615,False,1,0.38887334702010873,0.11112665297989127,137500
616,False,1,0.37642050448079784,0.12357949551920216,183200
617,False,1,0.3768138942506342,0.12318610574936578,105500
618,False,1,0.46318131589551115,0.03681868410448885,314813
619,False,1,0.4377470966976044,0.06225290330239558,305000
620,False,1,0.4603355516741946,0.0396644483258054,67000
621,False,1,0.435825795294828,0.06417420470517199,240000
622,False,1,0.3717244056967697,0.12827559430323032,135000
623,False,1,0.41341184973377765,0.08658815026622235,168500
624,False,1,0.44085529305746063,0.05914470694253937,165150
625,False,1,0.44936678947449554,0.05063321052550446,160000
626,False,1,0.4037716665039324,0.09622833349606758,139900
627,False,1,0.4403720347529397,0.05962796524706032,153000
628,False,1,0.4763537158695586,0.023646284130441397,135000
629,False,1,0.3949026186063781,0.1050973813936219,168500
630,False,1,0.4471106679276768,0.052889332072323214,124000
631,False,1,0.40811225840522436,0.09188774159477564,209500
632,False,1,0.3760284807831795,0.12397151921682048,82500
633,False,1,0.44783567505905797,0.05216432494094203,139400
634,True,-1,0.5085366258891884,-0.008536625889188354,144000
635,True,-1,0.5868022979902099,-0.08680229799020989,200000
636,False,1,0.4759015577062708,0.024098442293729205,60000
637,False,1,0.4610734190064035,0.03892658099359653,93000
638,False,1,0.45831686514690173,0.04168313485309827,85000
639,False,1,0.4381928737415598,0.061807126258440204,264561
640,False,1,0.4319396143338352,0.06806038566616479,274000
641,False,1,0.3944397286271033,0.1055602713728967,226000
642,False,1,0.4729347062279412,0.027065293772058796,345000
643,False,1,0.40971931884831503,0.09028068115168497,152000
644,False,1,0.43228427414590903,0.06771572585409097,370878
645,False,1,0.42971093413900313,0.07028906586099687,143250
646,False,1,0.3936141420590985,0.1063858579409015,98300
647,False,1,0.42301657789770647,0.07698342210229353,155000
648,False,1,0.42574827365743884,0.07425172634256116,155000
649,True,-1,0.5015637675866945,-0.00156376758669452,84500
650,False,1,0.38346637712785253,0.11653362287214747,205950
651,False,1,0.4234268772580187,0.0765731227419813,108000
652,False,1,0.37506390978307347,0.12493609021692653,191000
653,False,1,0.435923746931787,0.06407625306821302,135000
654,False,1,0.45348375950544784,0.046516240494552163,350000
655,False,1,0.4473075680231229,0.05269243197687712,88000
656,False,1,0.39345643065197733,0.10654356934802267,145500
657,False,1,0.4201447043081876,0.07985529569181238,149000
658,False,1,0.4568993233403615,0.043100676659638515,97500
659,False,1,0.39521324771361,0.10478675228639,167000
660,False,1,0.43203075698740184,0.06796924301259816,197900
661,True,-1,0.5033115941883435,-0.0033115941883434807,402000
662,False,1,0.4657004467599837,0.03429955324001632,110000
663,False,1,0.4107182396341045,0.08928176036589552,137500
664,True,-1,0.5017865226568987,-0.0017865226568987147,423000
665,False,1,0.4091220011599095,0.09087799884009051,230500
666,False,1,0.4458983521002494,0.05410164789975058,129000
667,False,1,0.3861496946294865,0.1138503053705135,193500
668,False,1,0.40875371019498347,0.09124628980501653,168000
669,False,1,0.42161009740558614,0.07838990259441386,137500
670,False,1,0.39206425277290324,0.10793574722709676,173500
671,False,1,0.4158395777750323,0.08416042222496772,103600
672,False,1,0.38028613988775334,0.11971386011224666,165000
673,False,1,0.4416029005617554,0.058397099438244615,257500
674,False,1,0.3886400532334366,0.11135994676656341,140000
675,False,1,0.4009847475708766,0.0990152524291234,148500
676,True,-1,0.5247166298548358,-0.024716629854835803,87000
677,False,1,0.45222127197904977,0.047778728020950234,109500
678,False,1,0.4407123111025179,0.059287688897482094,372500
679,False,1,0.3836420363302068,0.11635796366979317,128500
680,False,1,0.39840875585084423,0.10159124414915577,143000
681,False,1,0.3898018709677519,0.11019812903224813,159434
682,False,1,0.39986170667862597,0.10013829332137403,173000
683,False,1,0.4035308929549769,0.0964691070450231,285000
684,False,1,0.399484429775012,0.10051557022498803,221000
685,False,1,0.4089335310976819,0.09106646890231812,207500
686,False,1,0.40167848031822945,0.09832151968177055,227875
687,False,1,0.4175203952786046,0.08247960472139543,148800
688,False,1,0.3934853832099485,0.10651461679005148,392000
689,False,1,0.3920046548854408,0.10799534511455922,194700
690,False,1,0.4142294269684001,0.0857705730315999,141000
691,True,-1,0.62531752064712,-0.12531752064711998,755000
692,False,1,0.464684497725854,0.03531550227414598,335000
693,False,1,0.4210468316651229,0.07895316833487709,108480
694,False,1,0.3939270522688804,0.10607294773111958,141500
695,False,1,0.38300633350670527,0.11699366649329473,176000
696,False,1,0.4492457644760658,0.05075423552393421,89000
697,False,1,0.44738414693147477,0.05261585306852523,123500
698,False,1,0.432184873855051,0.067815126144949,138500
699,False,1,0.40200504426894695,0.09799495573105305,196000
700,False,1,0.4271035783283826,0.07289642167161742,312500
701,False,1,0.39125835738950426,0.10874164261049574,140000
702,False,1,0.4464763188387574,0.05352368116124262,361919
703,True,-1,0.5162763777788871,-0.01627637777888713,140000
704,False,1,0.416009202153152,0.08399079784684799,213000
705,True,-1,0.534903875146925,-0.034903875146924945,55000
706,False,1,0.4734135613792886,0.026586438620711417,302000
707,False,1,0.4049852964432685,0.09501470355673147,254000
708,False,1,0.37534299527591436,0.12465700472408564,179540
709,False,1,0.38441620900470586,0.11558379099529414,109900
710,False,1,0.4307151232585349,0.0692848767414651,52000
711,False,1,0.43562335812229197,0.06437664187770803,102776
712,False,1,0.39774188533143534,0.10225811466856466,189000
713,False,1,0.4407173907135815,0.059282609286418486,129000
714,False,1,0.40393735558976157,0.09606264441023843,130500
715,False,1,0.37560130685208215,0.12439869314791785,165000
716,False,1,0.4627723835929386,0.037227616407061404,159500
717,False,1,0.4256181030462827,0.07438189695371727,157000
718,False,1,0.4796436211663722,0.020356378833627786,341000
719,False,1,0.38021276114001623,0.11978723885998377,128500
720,False,1,0.4404894798758464,0.05951052012415359,275000
721,False,1,0.4279633403607277,0.0720366596392723,143000
722,False,1,0.37679696015403397,0.12320303984596603,124500
723,False,1,0.4123425745298295,0.08765742547017052,135000
724,False,1,0.4322966223844035,0.06770337761559653,320000
725,False,1,0.4176169646348715,0.08238303536512848,120500
726,False,1,0.4554353878038482,0.04456461219615182,222000
727,False,1,0.39172067364944546,0.10827932635055454,194500
728,False,1,0.47618269990287854,0.023817300097121463,110000
729,False,1,0.4433217288346165,0.05667827116538349,103000
730,False,1,0.42525153238587887,0.07474846761412113,236500
731,False,1,0.3867626369817484,0.1132373630182516,187500
732,False,1,0.37390444683825164,0.12609555316174836,222500
733,False,1,0.3930118916270227,0.10698810837297729,131400
734,False,1,0.3761939668729167,0.12380603312708333,108000
735,False,1,0.4838094460585885,0.0161905539414115,163000
736,False,1,0.4592539352666762,0.04074606473332382,93500
737,False,1,0.4011244493096776,0.09887555069032239,239900
738,False,1,0.46260534306665035,0.037394656933349646,179000
739,False,1,0.38041562156453096,0.11958437843546904,190000
740,False,1,0.4466821315127816,0.05331786848721842,132000
741,False,1,0.4269947922799992,0.0730052077200008,142000
742,False,1,0.3897999391608877,0.11020006083911232,179000
743,False,1,0.4424483826165679,0.05755161738343212,175000
744,False,1,0.4364276697677553,0.06357233023224468,180000
745,True,-1,0.5245386002726994,-0.024538600272699385,299800
746,False,1,0.3879982940110559,0.1120017059889441,236000
747,True,-1,0.5114847867615937,-0.011484786761593702,265979
748,False,1,0.43022677945445065,0.06977322054554935,260400
749,False,1,0.4632541487584367,0.03674585124156332,98000
750,False,1,0.44003946993242415,0.059960530067575846,96500
751,False,1,0.3754735215479453,0.12452647845205472,162000
752,False,1,0.3867434635403995,0.11325653645960049,217000
753,False,1,0.40905896016010285,0.09094103983989715,275500
754,False,1,0.40286421903295017,0.09713578096704983,156000
755,False,1,0.436094481666871,0.06390551833312902,172500
756,False,1,0.3873711726406913,0.11262882735930868,212000
757,False,1,0.3969207820719871,0.10307921792801289,158900
758,False,1,0.4124759712924035,0.08752402870759651,179400
759,False,1,0.44364554458832967,0.056354455411670334,290000
760,False,1,0.4057725320009049,0.0942274679990951,127500
761,False,1,0.3878840138155391,0.11211598618446089,100000
762,False,1,0.38836150809829983,0.11163849190170017,215200
763,False,1,0.45372436601049804,0.04627563398950196,337000
764,False,1,0.4631962457356142,0.03680375426438581,270000
765,False,1,0.40862523104635357,0.09137476895364643,264132
766,False,1,0.4310169408175129,0.0689830591824871,196500
767,False,1,0.45642773762708105,0.043572262372918946,160000
768,False,1,0.4071762131271214,0.09282378687287862,216837
769,True,-1,0.5758800917588521,-0.07588009175885213,538000
770,False,1,0.37899005414996406,0.12100994585003594,134900
771,False,1,0.3916486495298904,0.10835135047010958,102000
772,False,1,0.3906647541222978,0.10933524587770221,107000
773,False,1,0.3693976508131724,0.13060234918682762,114500
774,False,1,0.44463408795324894,0.055365912046751065,395000
775,False,1,0.41232767338432597,0.08767232661567403,162000
776,False,1,0.4082696381610639,0.09173036183893613,221500
777,False,1,0.3871565548040583,0.1128434451959417,142500
778,False,1,0.48855698989747137,0.011443010102528628,144000
779,False,1,0.38646019685838556,0.11353980314161444,135000
780,False,1,0.37476976684554913,0.12523023315445087,176000
781,False,1,0.3761259147464129,0.12387408525358712,175900
782,False,1,0.38898228423472075,0.11101771576527925,187100
783,False,1,0.4073522790240294,0.09264772097597063,165500
784,False,1,0.4655764130203486,0.03442358697965142,128000
785,False,1,0.4149314167138787,0.08506858328612132,161500
786,False,1,0.47328967477380246,0.02671032522619754,139000
787,False,1,0.4200128490607517,0.0799871509392483,233000
788,False,1,0.39824289605550073,0.10175710394449927,107900
789,False,1,0.42805083444733194,0.07194916555266806,187500
790,False,1,0.3954569344351713,0.10454306556482867,160200
791,False,1,0.3864877313537335,0.11351226864626651,146800
792,False,1,0.387138266737018,0.11286173326298199,269790
793,False,1,0.3920288498179229,0.10797115018207709,225000
794,False,1,0.3998297504666214,0.10017024953337861,194500
795,False,1,0.40172085336423197,0.09827914663576803,171000
796,False,1,0.37835215662336835,0.12164784337663165,143500
797,False,1,0.38654074293137625,0.11345925706862375,110000
798,True,-1,0.5332161273244626,-0.03321612732446255,485000
799,False,1,0.46834555628273633,0.03165444371726367,175000
800,False,1,0.4588472736818117,0.04115272631818828,200000
801,False,1,0.4081122768315429,0.09188772316845711,109900
802,False,1,0.3866743934529497,0.11332560654705032,189000
803,True,-1,0.5448863277008446,-0.04488632770084455,582933
804,False,1,0.3778289658373721,0.12217103416262792,118000
805,False,1,0.3896376426745982,0.11036235732540178,227680
806,False,1,0.4049250059200592,0.0950749940799408,135500
807,True,-1,0.5124332477550682,-0.012433247755068155,223500
808,False,1,0.4106495570591012,0.08935044294089878,159950
809,True,-1,0.50669484812235,-0.0066948481223499945,106000
810,False,1,0.4404105642495297,0.05958943575047032,181000
811,False,1,0.4016374998568033,0.0983625001431967,144500
812,False,1,0.3911029462451732,0.10889705375482678,55993
813,False,1,0.46080206983476646,0.03919793016523354,157900
814,False,1,0.4548670204904128,0.04513297950958722,116000
815,False,1,0.41014011073191864,0.08985988926808136,224900
816,False,1,0.3957617448823538,0.10423825511764617,137000
817,False,1,0.41517794016683,0.08482205983316998,271000
818,False,1,0.3791050067293731,0.12089499327062692,155000
819,False,1,0.40446936303239595,0.09553063696760405,224000
820,False,1,0.3743126893225604,0.1256873106774396,183000
821,False,1,0.42115887303759114,0.07884112696240886,93000
822,False,1,0.37812937312648853,0.12187062687351147,225000
823,False,1,0.4059325738970147,0.0940674261029853,139500
824,False,1,0.3943752297092497,0.10562477029075029,232600
825,False,1,0.46588094782345313,0.03411905217654687,385000
826,False,1,0.43706782110714,0.06293217889286001,109500
827,False,1,0.3869078721953104,0.11309212780468958,189000
828,True,-1,0.5033496394690081,-0.0033496394690081255,185000
829,False,1,0.4480170790333404,0.051982920966659574,147400
830,False,1,0.42914256123195477,0.07085743876804523,166000
831,False,1,0.4455117072104778,0.05448829278952222,151000
832,False,1,0.4170525975939342,0.0829474024060658,237000
833,False,1,0.42974306272484447,0.07025693727515553,167000
834,False,1,0.373328164139702,0.126671835860298,139950
835,False,1,0.41137860864831594,0.08862139135168406,128000
836,False,1,0.4455315416810945,0.05446845831890551,153500
837,False,1,0.43884742385294456,0.06115257614705544,100000
838,False,1,0.3992347799041815,0.10076522009581851,144000
839,False,1,0.3795252099683537,0.1204747900316463,130500
840,False,1,0.44457324355173844,0.05542675644826156,140000
841,False,1,0.4109057878878867,0.08909421211211332,157500
842,False,1,0.4118915327012092,0.0881084672987908,174900
843,True,-1,0.5038167779814432,-0.003816777981443198,141000
844,False,1,0.475670043631756,0.024329956368243977,153900
845,False,1,0.4263347506730358,0.07366524932696422,171000
846,False,1,0.40673663552897155,0.09326336447102845,213000
847,False,1,0.38705435127092747,0.11294564872907253,133500
848,True,-1,0.5287915429531181,-0.028791542953118143,240000
849,False,1,0.3906862531582842,0.1093137468417158,187000
850,False,1,0.4301655918064009,0.0698344081935991,131500
851,False,1,0.3946480174262129,0.10535198257378708,215000
852,False,1,0.43838809806911716,0.06161190193088284,164000
853,False,1,0.38315705407996287,0.11684294592003713,158000
854,True,-1,0.5126670095286326,-0.012667009528632645,170000
855,False,1,0.4068977908664397,0.09310220913356032,127000
856,False,1,0.3976276702140479,0.10237232978595212,147000
857,False,1,0.37686066894665265,0.12313933105334735,174000
858,False,1,0.37454963301402594,0.12545036698597406,152000
859,False,1,0.4423490703555848,0.057650929644415205,250000
860,False,1,0.42849356237318165,0.07150643762681835,189950
861,False,1,0.41430779074175594,0.08569220925824406,131500
862,False,1,0.3743737002835549,0.12562629971644512,152000
863,False,1,0.3908990517466983,0.10910094825330169,132500
864,False,1,0.38764849788327516,0.11235150211672484,250580
865,False,1,0.38992205078068926,0.11007794921931074,148500
866,False,1,0.4102420766775488,0.0897579233224512,248900
867,False,1,0.40954268442508346,0.09045731557491654,129000
868,False,1,0.45201002552019187,0.04798997447980813,169000
869,False,1,0.3912714908556255,0.10872850914437449,236000
870,False,1,0.38076359816042665,0.11923640183957335,109500
871,False,1,0.37945980111855704,0.12054019888144296,200500
872,False,1,0.41639929113560437,0.08360070886439563,116000
873,False,1,0.4062147474756675,0.09378525252433251,133000
874,False,1,0.4081862725614395,0.09181372743856048,66500
875,False,1,0.4517410452195379,0.048258954780462104,303477
876,False,1,0.4132387058281171,0.08676129417188289,132250
877,False,1,0.42856364325915214,0.07143635674084786,350000
878,False,1,0.4054901992863703,0.09450980071362969,148000
879,False,1,0.3903034778332302,0.10969652216676978,136500
880,False,1,0.39543275674940226,0.10456724325059774,157000
881,False,1,0.3834344326239699,0.11656556737603008,187500
882,False,1,0.3899833650627247,0.11001663493727531,178000
883,True,-1,0.5100467548206665,-0.010046754820666526,118500
884,False,1,0.36902015311941244,0.13097984688058756,100000
885,False,1,0.42230930800252087,0.07769069199747913,328900
886,False,1,0.44844639583312984,0.05155360416687016,145000
887,False,1,0.4304870365149799,0.06951296348502012,135500
888,False,1,0.4931841119300392,0.006815888069960807,268000
889,False,1,0.44891749911495094,0.051082500885049065,149500
890,False,1,0.4222403069910518,0.0777596930089482,122900
891,False,1,0.39229960749282644,0.10770039250717356,172500
892,False,1,0.43659134024243357,0.06340865975756643,154500
893,False,1,0.414481775487701,0.08551822451229901,165000
894,False,1,0.43450530824287725,0.06549469175712275,118858
895,False,1,0.4030965637513083,0.09690343624869169,140000
896,False,1,0.39885838253539324,0.10114161746460676,106500
897,False,1,0.4764254929314912,0.023574507068508777,142953
898,True,-1,0.5269836855202255,-0.026983685520225453,611657
899,False,1,0.37324626536943206,0.12675373463056794,135000
900,False,1,0.3819277492012523,0.11807225079874772,110000
901,False,1,0.3947391568889556,0.10526084311104439,153000
902,False,1,0.37602769652878504,0.12397230347121496,180000
903,False,1,0.4036459450894391,0.09635405491056093,240000
904,False,1,0.3712027901099404,0.1287972098900596,125500
905,False,1,0.4187112864449754,0.0812887135550246,128000
906,False,1,0.4185755925713892,0.08142440742861079,255000
907,False,1,0.4517691973782221,0.048230802621777924,250000
908,False,1,0.39097450733809197,0.10902549266190803,131000
909,False,1,0.4024746340805439,0.0975253659194561,174000
910,False,1,0.48210775117734744,0.017892248822652557,154300
911,False,1,0.4020651085907509,0.0979348914092491,143500
912,False,1,0.45127022549757184,0.04872977450242816,88000
913,False,1,0.46403053813970563,0.03596946186029437,145000
914,False,1,0.4319350202603716,0.06806497973962838,173733
915,False,1,0.44416443050025695,0.055835569499743054,75000
916,False,1,0.4718920499880922,0.0281079500119078,35311
917,False,1,0.39141063657042124,0.10858936342957876,135000
918,False,1,0.48122777993925586,0.018772220060744138,238000
919,False,1,0.4220833880745046,0.07791661192549543,176500
920,False,1,0.41671668738207673,0.08328331261792327,201000
921,True,-1,0.5440902523270549,-0.04409025232705488,145900
922,False,1,0.3878558952547232,0.11214410474527681,169990
923,False,1,0.4121900675881202,0.08780993241187979,193000
924,False,1,0.4393177832392448,0.06068221676075519,207500
925,False,1,0.4173902488391856,0.08260975116081443,175000
926,False,1,0.42182297199564145,0.07817702800435855,285000
927,False,1,0.3910925489910865,0.10890745100891353,176000
928,False,1,0.40137013671242705,0.09862986328757295,236500
929,False,1,0.40576651506530215,0.09423348493469785,222000
930,False,1,0.39449461348429693,0.10550538651570307,201000
931,False,1,0.42529634323774634,0.07470365676225366,117500
932,False,1,0.44301657094286206,0.056983429057137935,320000
933,False,1,0.38809459684878106,0.11190540315121894,190000
934,False,1,0.4688173944779238,0.03118260552207619,242000
935,False,1,0.4136940594222169,0.08630594057778312,79900
936,False,1,0.3787949733170179,0.12120502668298211,184900
937,False,1,0.39078320390335175,0.10921679609664825,253000
938,False,1,0.4020588363887123,0.09794116361128768,239799
939,True,-1,0.5195380563616626,-0.019538056361662615,244400
940,False,1,0.4448058636019358,0.0551941363980642,150900
941,False,1,0.4084021501799878,0.09159784982001218,214000
942,True,-1,0.5331195230173436,-0.033119523017343555,150000
943,False,1,0.46232755657542834,0.037672443424571656,143000
944,False,1,0.48649918496274863,0.013500815037251368,137500
945,False,1,0.44870176596858974,0.05129823403141026,124900
946,False,1,0.40442329876248545,0.09557670123751455,143000
947,False,1,0.43763471409624666,0.06236528590375334,270000
948,False,1,0.3927830350880458,0.1072169649119542,192500
949,False,1,0.40354323456281266,0.09645676543718734,197500
950,False,1,0.3984091393074005,0.10159086069259948,129000
951,False,1,0.39825729477520977,0.10174270522479023,119900
952,False,1,0.44018301211911065,0.05981698788088935,133900
953,False,1,0.4662578893342293,0.03374211066577071,172000
954,False,1,0.4888717443783113,0.011128255621688676,127500
955,False,1,0.4594489430712556,0.04055105692874439,145000
956,False,1,0.41778338658016556,0.08221661341983444,124000
957,False,1,0.36635620147671366,0.13364379852328634,132000
958,False,1,0.38286588342712974,0.11713411657287026,185000
959,False,1,0.4182414334310229,0.08175856656897712,155000
960,False,1,0.4437150681069309,0.0562849318930691,116500
961,False,1,0.4774492646311168,0.02255073536888319,272000
962,False,1,0.4023786118347333,0.09762138816526672,155000
963,False,1,0.43133109481848025,0.06866890518151975,239000
964,False,1,0.40519632452603677,0.09480367547396323,214900
965,False,1,0.3728044791059756,0.12719552089402442,178900
966,False,1,0.4379999799883569,0.06200002001164312,160000
967,False,1,0.38102504328997133,0.11897495671002867,135000
968,False,1,0.4324910722610656,0.06750892773893441,37900
969,False,1,0.41132506491662896,0.08867493508337104,140000
970,False,1,0.44373315117160167,0.05626684882839833,135000
971,False,1,0.40650852415532934,0.09349147584467066,173000
972,False,1,0.4004278261933575,0.09957217380664252,99500
973,False,1,0.39964930147417654,0.10035069852582346,182000
974,False,1,0.4452574436254096,0.05474255637459041,167500
975,False,1,0.40770864396421236,0.09229135603578764,165000
976,False,1,0.4281844589345061,0.07181554106549393,85500
977,False,1,0.4415123131655984,0.05848768683440159,199900
978,False,1,0.37763840860650855,0.12236159139349145,110000
979,False,1,0.3738838328312511,0.1261161671687489,139000
980,False,1,0.40996703945187984,0.09003296054812016,178400
981,False,1,0.44464957962091795,0.055350420379082055,336000
982,False,1,0.3978396431215471,0.10216035687845287,159895
983,False,1,0.3982474682598137,0.10175253174018628,255900
984,False,1,0.4350215361394782,0.0649784638605218,126000
985,False,1,0.4172449854245073,0.08275501457549272,125000
986,False,1,0.42878163164564026,0.07121836835435974,117000
987,False,1,0.4468035616746461,0.05319643832535392,395192
988,False,1,0.4031591025027785,0.09684089749722152,195000
989,False,1,0.38311471575640116,0.11688528424359884,197000
990,False,1,0.4186140362846955,0.08138596371530449,348000
991,False,1,0.46714204471092563,0.03285795528907437,168000
992,False,1,0.39913634454709424,0.10086365545290576,187000
993,False,1,0.3802024298534286,0.11979757014657139,173900
994,False,1,0.41304170595660356,0.08695829404339644,337500
995,False,1,0.4262857341439783,0.0737142658560217,121600
996,False,1,0.4274576640393104,0.0725423359606896,136500
997,False,1,0.43242413059626805,0.06757586940373195,185000
998,False,1,0.4452421974932934,0.05475780250670659,91000
999,False,1,0.39737986756399346,0.10262013243600654,206000
1000,False,1,0.41857614421908373,0.08142385578091627,82000
1001,False,1,0.43579783779769016,0.06420216220230984,86000
1002,False,1,0.39309230261853145,0.10690769738146855,232000
1003,False,1,0.438327369395236,0.06167263060476402,136905
1004,False,1,0.40775862850045075,0.09224137149954925,181000
1005,False,1,0.40063139811707943,0.09936860188292057,149900
1006,False,1,0.45331640906278164,0.046683590937218356,163500
1007,False,1,0.4519455822269596,0.048054417773040425,88000
1008,False,1,0.4144523608800373,0.08554763911996272,240000
1009,False,1,0.4767922340959081,0.023207765904091904,102000
1010,False,1,0.4333611212038198,0.06663887879618019,135000
1011,False,1,0.4735044536950729,0.02649554630492712,100000
1012,False,1,0.46047315145130036,0.039526848548699645,165000
1013,False,1,0.43866495491649415,0.061335045083505846,85000
1014,False,1,0.4004798216165198,0.0995201783834802,119200
1015,False,1,0.3976807281937804,0.10231927180621958,227000
1016,False,1,0.3741424597475534,0.1258575402524466,203000
1017,False,1,0.40690738699795287,0.09309261300204713,187500
1018,False,1,0.3765403453333951,0.12345965466660491,160000
1019,False,1,0.3985877554081165,0.10141224459188353,213490
1020,False,1,0.4092994457822703,0.09070055421772971,176000
1021,False,1,0.38291841497874446,0.11708158502125554,194000
1022,False,1,0.4063052311606339,0.09369476883936612,87000
1023,False,1,0.393426835655974,0.10657316434402597,191000
1024,False,1,0.4912715465679557,0.008728453432044314,287000
1025,False,1,0.397426289251385,0.10257371074861499,112500
1026,False,1,0.4244910256516267,0.07550897434837328,167500
1027,False,1,0.4124357627492333,0.08756423725076667,293077
1028,False,1,0.39206613613481556,0.10793386386518444,105000
